image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P1854_0058.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,13,0.0055618286132812,0.0,0.2849432346919784,0.44351100811123984,0.9404176904176904,0.2901819560272934,0.30856709628506446
P2027_0004.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,88,0.1279077529907226,0.0,0.8429753797799895,0.9147983082450316,0.8758690256752638,0.9573490917744111,1.0930276830332355
P2577_0000.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,3,0.0065650939941406,0.0,0.44029209621993126,0.6113927825827618,0.8882149046793761,0.46612096407457937,0.5247839927239655
P2598_0006.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,16,0.0115852355957031,0.0,0.6228690228690229,0.7676146553932872,0.9110813769614402,0.6631839914999115,0.7279086240481671
P2766_0010.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,22,0.0049219131469726,0.0,0.2707751771526734,0.42615748563703953,0.9217836257309941,0.27714285714285714,0.30065934065934063
P2766_0022.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,25,0.0062389373779296,0.0,0.20856898029134532,0.345150311968236,0.9522691705790297,0.21077242812608243,0.22133702805680638
P2778_0005.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,23,0.0055732727050781,0.0,0.2747169811320755,0.43102427471876853,0.9043478260869565,0.28293820443062573,0.3128643606684804
P2794_0003.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,12,0.0083093643188476,0.0,0.4441521167184884,0.6151043391851606,0.9204460966542751,0.4618828503917423,0.5018032583012063
P2794_0004.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,11,0.0078897476196289,0.0,0.37336683417085426,0.5437248444932309,0.9060975609756098,0.3883951907997909,0.42864610559330896
P2794_0015.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,10,0.0064525604248046,0.0,0.13256213850242302,0.23409247757073845,0.9328932893289329,0.13383838383838384,0.1434659090909091
P2802_0010.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,37,0.0080957412719726,0.0,0.4482190391684624,0.6189934354485777,0.8931548370800707,0.4736137155103134,0.5302705598714171
P2802_0029.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,20,0.007145881652832,0.0,0.30798149219201854,0.47092637629891665,0.9228769497400346,0.3161175422974176,0.3425348768180469
