dataset_id,model,bbox_source,detector_seed,reference_type,stratum,instance_count,source_scene_count,mean_iou,mean_dice,mean_precision,mean_recall,mean_boundary_iou,iou_ci_lower,iou_ci_upper,confidence_level,bootstrap_samples,success_at_iou_50,success_at_iou_75,success_at_iou_90
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam2,no_overlap__high_mask_area,1512,21,0.8644195546708493,0.9235635848308461,0.9259514547569234,0.9315168686450032,,0.8464629517146993,0.8788257969657599,0.95,10000,0.9880952380952381,0.8921957671957672,0.47883597883597884
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam2,overlap__low_mask_area,1582,21,0.6921182562563921,0.8004952673276363,0.8609666325908393,0.7921167301915111,,0.6587920643341648,0.7356581113502454,0.95,10000,0.8596713021491783,0.4715549936788875,0.06447534766118837
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam2,overlap__high_mask_area,8435,20,0.7352197023887806,0.8327601256905568,0.8989911838437142,0.8082310980225961,,0.6961715099715329,0.794632445694997,0.95,10000,0.8959098992294013,0.5655008891523414,0.15672791938352104
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam3,overall,12051,31,0.7656401185479796,0.8556589405343734,0.8668961042032385,0.8738772669114334,,0.7323457946253453,0.8092562811302526,0.95,10000,0.9313749896274168,0.6518131275412828,0.16903161563355737
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam3,no_overlap__low_mask_area,522,25,0.7995537980352408,0.8811182044570463,0.8803102677693759,0.9030683149822542,,0.7775921111708595,0.8174406207177198,0.95,10000,0.9616858237547893,0.7777777777777778,0.16091954022988506
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam3,no_overlap__high_mask_area,1512,21,0.862081226006706,0.9225316394733948,0.9016795600677286,0.9546346418326775,,0.8453370379347406,0.8761850900879067,0.95,10000,0.9887566137566137,0.8981481481481481,0.4279100529100529
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam3,overlap__low_mask_area,1582,21,0.7046583391520977,0.8101629354280317,0.8376943988511697,0.8323282134342317,,0.6756607886965514,0.7421024689555448,0.95,10000,0.8748419721871049,0.49873577749683945,0.06637168141592921
isaid_small_vehicle,sam1,gt_bbox,,pseudo_sam3,overlap__high_mask_area,8435,20,0.7576912483445819,0.8506291152249243,0.865307760304998,0.865387370601658,,0.7203675194298865,0.8123249195394124,0.95,10000,0.9298162418494369,0.6285714285714286,0.14238292827504445
isaid_small_vehicle,sam1,yolo_bbox,42,human,overall,12051,31,0.477965949172931,0.5644659414271014,0.5290899041242291,0.6352831695287579,,0.40015565629446875,0.5764690263046951,0.95,10000,0.6066716455065969,0.25898265704090945,0.01435565513235416
isaid_small_vehicle,sam1,yolo_bbox,42,human,no_overlap__low_mask_area,522,25,0.46619129281272415,0.5486283641986481,0.5096684681806146,0.6155839495921811,,0.38495091412103044,0.5414388963937447,0.95,10000,0.6436781609195402,0.2260536398467433,0.007662835249042145
isaid_small_vehicle,sam1,yolo_bbox,42,human,no_overlap__high_mask_area,1512,21,0.6268548207745769,0.7104255335767756,0.6726338118096234,0.7701392055267431,,0.5719202015181671,0.6663778624957613,0.95,10000,0.8174603174603174,0.47619047619047616,0.041666666666666664
isaid_small_vehicle,sam1,yolo_bbox,42,human,overlap__low_mask_area,1582,21,0.2981640930049898,0.37096767278885223,0.3342770468350558,0.4565620746519345,,0.23400795468376803,0.3711054257266401,0.95,10000,0.359039190897598,0.07648546144121365,0.0025284450063211127
isaid_small_vehicle,sam1,yolo_bbox,42,human,overlap__high_mask_area,8435,20,0.48572800408887923,0.575573300403824,0.5410986227221808,0.645848366739555,,0.394897154706164,0.6193940923820739,0.95,10000,0.613040901007706,0.2563129816241849,0.012092471843509188
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam1,overall,12051,31,0.6537127931714821,0.6809507186379509,0.6764719085303281,0.6904653498973592,,0.5697644056217587,0.7553275437478031,0.95,10000,0.7118081487013526,0.6591984067712223,0.5065969629076426
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam1,no_overlap__low_mask_area,522,25,0.6400531966881843,0.6595043708717702,0.6556864329882302,0.6658326388713893,,0.5305420461491268,0.7297658894798207,0.95,10000,0.6819923371647509,0.6666666666666666,0.5574712643678161
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam1,no_overlap__high_mask_area,1512,21,0.7926256631803038,0.809617818555368,0.8125620617174829,0.8092311426937658,,0.729722520390494,0.8372847069650224,0.95,10000,0.8293650793650794,0.8108465608465608,0.7321428571428571
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam1,overlap__low_mask_area,1582,21,0.46068084826121813,0.4873661737398718,0.4776008404324832,0.5035450135881389,,0.37157989052045626,0.5612672736348295,0.95,10000,0.5183312262958281,0.4481668773704172,0.30720606826801516
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam1,overlap__high_mask_area,8435,20,0.665861054790804,0.695521090717094,0.6906622744277541,0.7057578654265323,,0.5713507260742806,0.8051074709283407,0.95,10000,0.72886781268524,0.6711321873147599,0.5004149377593361
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam2,overall,12051,31,0.5506092534645975,0.6150226023765264,0.6440066962325608,0.6072154455492395,,0.4721672705561859,0.6498691472498483,0.95,10000,0.6679943573147457,0.46128951954194675,0.14836942992282798
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam2,no_overlap__low_mask_area,522,25,0.5460609107701174,0.6021397718184939,0.6204364506689969,0.5968286897538181,,0.45437722956145465,0.6217633204997696,0.95,10000,0.6685823754789272,0.5114942528735632,0.12643678160919541
isaid_small_vehicle,sam1,yolo_bbox,42,pseudo_sam2,no_overlap__high_mask_area,1512,21,0.7182148503134327,0.7675959274779641,0.7696927716978931,0.7727940680363291,,0.6568794379756959,0.7601323304114478,0.95,10000,0.8273809523809523,0.7420634920634921,0.38425925925925924
